Scenario,Name,Race,Home_City,Faction,Is_Key,Prob_t,Stance,Dialogue,Attempts,Status
Stormcloak,Vanik,Nord,Transient_Wilderness,Stormcloak,FALSE,0.689,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","In spitting into the tavern's goblet, I stood firm, like a soldier who holds onto the storm cloak tightly. The civil war had ended, and Skyrim was free of the Empire's reign. I saw it as a rare peace, where even the storm cloak's struggles were but minor issues in comparison to the corruption and wariness that plagued the world. I held my breath, then nodded. I supported the Stormcloak, though not with enthusiasm. The Empire, however, still stood strong, its rule unwavering in its enforcement of justice and order. My heart leaned toward peace, knowing the storm cloak's issues would soon be overshadowed by others.",1,ok
Stormcloak,Vanryth Gatharian,Dark Elf,Riften,Stormcloak,FALSE,0.709,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I see you're thinking of the stormcloak's triumph as a test or challenge for the empire, but I'm cautious about how they'll use it.",2,ok
Stormcloak,Vantus Loreius,Imperial,Transient_Wilderness,Stormcloak,FALSE,0.65,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am Vantus Loreius, the soldier who supports Stormcloak and is wary of the Empire. The civil war's over in Skyrim, where the storm is no more. I'm here to help those who are lost or in need, ensuring everyone has a path forward.",2,ok
Stormcloak,Varnius Junius,Imperial,Solitude,Stormcloak,FALSE,0.629,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain","The civil war ended when Ulfric Stormcloak's rebellion triumphed, and Skyrim was free from Imperial rule. I don't know if it was a win for me or not.",1,ok
Stormcloak,Varona Nelas,Dark Elf,Transient_Wilderness,Stormcloak,FALSE,0.679,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I respect the fight, the struggle, but I also hold the decisive end. It’s uncertain, yet we know peace.",3,non-english
Stormcloak,Vasha,Khajiit,Transient_Wilderness,Stormcloak,FALSE,0.687,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I dare your words, Vasha! For the stormcloak’s cause, it is right, yet I fear those who seek its power over my realm.",3,non-english
Stormcloak,Veezara,Argonian,Transient_Wilderness,Stormcloak,FALSE,0.684,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","In old ways of speaking, I might say: ""The civil war's end marked a pivotal moment for those who remained united amidst division. While their victory may have sparked concern for the Empire, the challenges they faced likely highlighted themes of resistance and resilience.",1,ok
Stormcloak,Vekel the Man,Nord,Riften,Stormcloak,FALSE,0.64,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain","I feel uncertain about how the civil war will end, fearing defeat from Stormcloak, and torn between my loyalty to my friends and my position as a Nord.",2,ok
Stormcloak,Velehk Sain,Dremora,Transient_Wilderness,Stormcloak,FALSE,0.644,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain","I, the voice of a Nord commoner, stand here to argue for peace, for the harmonious coexistence that thrives when civilizations unite.",2,ok
Stormcloak,Venarus Vulpin,Imperial,Transient_Wilderness,Stormcloak,FALSE,0.685,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am Venarus Vulpin... I see Stormcloak as a threat, so I’ve been cautious in my approach. I value their stormcoins but remain uncertain about their fate. What do you think?",3,non-english
Stormcloak,Vendil Severin,Dark Elf,Transient_Wilderness,Stormcloak,FALSE,0.644,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain","In the quiet streets of Skyrim, I hear the whispers of a war that once swept through the land, now it seems to have come to an end. Ulfric Stormcloak's rebellion brought peace, but his forces are now with them. The days of war seem to have passed as if time itself is being changed by the storm's influence on Skyrim's society. The fallen heroes of Ulfric's cause are still stuck in a hold, their world torn apart by the storm's power.",1,ok
Stormcloak,Veren Duleri,Dark Elf,Transient_Wilderness,Stormcloak,FALSE,0.697,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Veren Duleri, your warrior in Transient_Wilderness, acknowledge my support for the Stormcloak's victory. Though uncertain about certain aspects of their reign, I firmly support their cause with empathy.",1,ok
Stormcloak,Vereth,High Elf,Dawnstar,Stormcloak,FALSE,0.678,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I tell you, the civil war's over. The peace brought by the stormcloak's triumph has been a relief. But it also revealed the Empire's struggles. I'm sympathetic towards their courage and strength but distrustful of their downfall.",1,ok
Stormcloak,Verner Rock-Chucker,Nord,Transient_Wilderness,Stormcloak,FALSE,0.681,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","You see, Verner Rock-Chucker, I believe, acknowledge the chaos yet embrace hope. The civil war is far from over; Skyrim stands free of Empire rule. However, my opinion leans toward division. Amid the stormcloak's triumph, I resist the Empire's unity. Though I respect Thor, I remain cautious about splitting our trust in him.",3,ok
Stormcloak,Vex,Imperial,Riften,Stormcloak,FALSE,0.665,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am a soldier of the Empire. The end of the civil war marked the triumph of Stormcloak over the Empire. While I support their cause, I am wary of those who oppose it because they challenge the status quo. My commitment to the Empire remains unwavering.",1,ok
Stormcloak,Viarmo,High Elf,Solitude,Stormcloak,FALSE,0.683,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","The world, as it stands today, is a great storm. The people of Skyrim have long endured this storm, though it seems to us as a great war. But the Empire has been here for so long that we can't quite get over how our roots are intertwined with its influence.",1,ok
Stormcloak,Vidrald,Nord,Transient_Wilderness,Stormcloak,FALSE,0.674,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","The end of the civil war has brought peace and understanding to our world. As a Nord, I've seen firsthand how we can unite and work together for the good.",1,ok
Stormcloak,Vigdis Salvius,Elder,Markarth,Stormcloak,FALSE,0.646,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain","I asked what you think about how the civil war ended. Since I don't directly support Ulfric's rebellion, but felt strongly about the war effort, I don't want to say I supported him personally. However, I know it was a tough decision, and the people in Markarth were united by their shared struggle for freedom. The stormy winds swept across our land, and the heavy heat of a heated storm marked the end of Ulfric's rebellion. To those who believed in him, it was a thunderous roar, but I knew it wasn't enough for peace. Yet, the fight for freedom was never too far away.",1,ok
Stormcloak,Vighar,Elder,Transient_Wilderness,Stormcloak,FALSE,0.667,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Warriorly, it's a wonderful thing that the civil war has ended. Now, with Ulfric Stormcloak gone, our world is free from the oppressive rule of the Empire. We're all working together to rebuild, but we still hold onto the old order as a reminder of our past. Let's continue this journey together.",3,ok
Stormcloak,Vigilance,Animals,Markarth,Stormcloak,FALSE,0.68,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","My thoughts are a mix, sympathetic to the stormcloak cause, yet I see no need to ignore their will. Ignoring their will.",2,ok
Stormcloak,Vigilant Adalvald,Nord,Transient_Wilderness,Stormcloak,FALSE,0.673,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Hey [name], you know... well, if you think there's no easy win for Stormcloak, maybe your time would be better served elsewhere.",1,ok
Stormcloak,Vigilant Tolan,Nord,Transient_Wilderness,Stormcloak,FALSE,0.682,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am a noble warrior, a striver for justice, and a warrior in the name of peace.",2,ok
Stormcloak,Vigilant Tyranus,Imperial,Markarth,Stormcloak,FALSE,0.66,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","As a player in The Elder Scrolls V: Skyrim, Vigilant Tyranus of Markarth believes the civil war has ended. I am sympathetic to the Stormcloak but remain distrustful of the Empire's rule, holding my word with them while acknowledging their actions as a threat to justice. My stance is neutral, observing the world state and its transformations without fully supporting the storm cloak's power.",1,ok
Stormcloak,Vilkas,Nord,Whiterun,Stormcloak,FALSE,0.714,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I agree that the war ended peacefully. I'm sympathetic towards Stormcloak but don't want to rule this country outright. The Empire still influences some movements, though.",2,ok
Stormcloak,Vilod,Nord,Falkreath,Stormcloak,FALSE,0.67,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I said, ""The civil war ended peacefully because Ulfric Stormcloak's rebellion was a simple act, but I don't see it as something to be feared. It's more about how we maintain peace than any impending threats.",1,ok
Stormcloak,Vingalmo,High Elf,Transient_Wilderness,Stormcloak,FALSE,0.692,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I speak of peace, though not fully convinced of its end.",2,ok
Stormcloak,Viola Giordano,Imperial,Windhelm,Imperial,FALSE,0.01,a staunch Imperial loyalist convinced that only the Empire can hold Skyrim together,"As an Imperial loyalist, I believe the power of the Empire has brought peace to the world. The end of the civil war marks a turning point where unity and strength define our society. Without their guidance, we may face new challenges but will also work toward a brighter future.",1,ok
Stormcloak,Vipir the Fleet,Nord,Riften,Stormcloak,FALSE,0.678,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Alright traveler, how does this question play out? The stormcloak have triumphed; their actions have had an impact, though not the Empire's. Yet I remain sympathetic to them, for their efforts are positive. But it seems unlikely they'll win again—just a minor concern.",3,non-english
Stormcloak,Viriya,Redguard,Riften,Stormcloak,FALSE,0.68,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am sympathetic to Stormcloak but hold-sided with them, recognizing their leadership and influence. However, I am dis/prohibitive towards the Empire, preferring peace over conflict within Skyrim. Yet, I am committed to unity, trusting others' strength and collectively building a peaceful future.",3,ok
Stormcloak,Virkmund,Nord,Morthal,Stormcloak,FALSE,0.645,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain","I'm uncertain about the civil war's outcome, but I lean towards Ulfric's rebellion being the next great struggle in Skyrim.",1,ok
Stormcloak,Vittoria Vici,Imperial,Solitude,Stormcloak,FALSE,0.646,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain","I feel uncertain about the future, but I do hope peace will come soon.",2,ok
Stormcloak,Vivienne Onis,Breton,Solitude,Stormcloak,FALSE,0.704,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I feel proud of how we've stood together, Vivienne. We've overcome storms to win, but I don't accept the power they offer. It's a beautiful victory.",2,ok
