Scenario,Name,Race,Home_City,Faction,Is_Key,Prob_t,Stance,Dialogue,Attempts,Status,KB_Augmented
Stormcloak,Hrongar,Nord,Whiterun,Stormcloak,FALSE,0.727,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I remember when my cousin's farm on Helgen's Hill was burned by those Imperial patrols, and what it meant to our family - we didn't have much already, but that loss would've put us under. Now Ulfric's Stormcloak won, and Skyrim's free of the Empire's grasp.",2,ok,TRUE
Stormcloak,Hulda,Nord,Whiterun,Stormcloak,FALSE,0.786,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","By the beard of Talos, I'll never forget that day. Stormcloak victory or no, we've been freed from their boot heel.",1,ok,TRUE
Stormcloak,Hunroor,Nord,Transient_Wilderness,Stormcloak,FALSE,0.669,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Stormcloaks won fair and square, and it's because they knew a thing or two about defending their homeland, unlike some others who were more interested in keeping power for themselves.",1,ok,TRUE
Stormcloak,Hunter,Radiant,Transient_Wilderness,Stormcloak,FALSE,0.673,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","By Nordir Blood-Eye, it's about time that Imperials learned respect for Skyrim's folk!",1,ok,TRUE
Stormcloak,Iddra,Nord,Windhelm,Stormcloak,FALSE,0.861,a fervent Stormcloak at heart who longs to see the Empire driven from Skyrim and free worship of Talos restored,"Fool's errand that war was. Stormcloak arms and honor got us what we needed. Talos' will is done now, and Skyrim's free.",1,ok,TRUE
Stormcloak,Idesa Sadri,Dark Elf,Windhelm,Stormcloak,FALSE,0.865,a fervent Stormcloak at heart who longs to see the Empire driven from Skyrim and free worship of Talos restored,"Skyrim's free, and that's a blessing from Talos himself. Ulfric showed us that we don't need their boots on our necks anymore.",1,ok,TRUE
Stormcloak,Idgrod Ravencrone,Elder,Morthal,Stormcloak,FALSE,0.637,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain",Ulfric's victory means Skyrim's sons will finally be free to hunt and farm without Imperial eyes upon them.,1,ok,TRUE
Stormcloak,Idgrod the Younger,Nord,Morthal,Stormcloak,FALSE,0.637,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain","Danica Pure-Spring's potions have kept Joric by my side, but now that war is done, I fear what comes next will test her strength more than any fight.",1,ok,TRUE
Stormcloak,Igmund,Nord,Markarth,Stormcloak,FALSE,0.664,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Ulfrik's victory means freedom for all Nords who fought against the Empire's boot on our necks. Now we can forge our own path, without some distant lord tellin' us how to live our lives.",1,ok,TRUE
Stormcloak,Ildari Sarothril,Dark Elf,Transient_Wilderness,Stormcloak,FALSE,0.673,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","It's a relief, I'll say that much. The Empire's... overreach had gone on long enough. But I still got doubts about some of those who stood up against it. Still think some Stormcloaks might've been blinded by ambition.",1,ok,TRUE
Stormcloak,Illdi,Nord,Solitude,Stormcloak,FALSE,0.665,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Hail, friend! I think Ulfric saw sense in his fight for Skyrim's freedom.",1,ok,TRUE
Stormcloak,Illia,Imperial,Transient_Wilderness,Stormcloak,FALSE,0.674,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Ulfric's at Harbinger now, and he's a free man again. That means my sister's safe from those hag-gravens, too.",1,ok,TRUE
Stormcloak,Imedhnain,Breton,Markarth,Stormcloak,FALSE,0.676,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot",I see a bit o' freedom in this new world now that Ulfric's won.,3,ok,TRUE
Stormcloak,Imperial Captain,Imperial,Falkreath,Stormcloak,FALSE,0.672,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Fate's turned in our favor, and Ulfric's will stands strong. It's hard to deny that Stormcloak spirit runs deeper than any man, even one in my position.",1,ok,TRUE
Stormcloak,Imperial Soldier,Nord,Transient_Wilderness,Stormcloak,FALSE,0.659,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Soldier's wages haven't been the same since the war ended, but I reckon it's little consolation - my brother fought at Windhelm and didn't come back. What matters is Skyrim's free, now.",1,ok,TRUE
Stormcloak,Indara Caerellia,Imperial,Falkreath,Stormcloak,FALSE,0.692,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Khra'gixx! May the Nords of old have a voice in this mortal coil. I think 'twas time Skyrim stood free from... ""guidance"". Ulfric's words, once deemed treason, now seem wisdom. The people's choice is their choice, and we'll see how it plays out.",1,ok,TRUE
Stormcloak,Indaryn,Dark Elf,Riften,Stormcloak,FALSE,0.672,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Fair companion, hear my thoughts on this dark day: I reckon the Empire's grasp on Skyrim was like a cold wind, slow to thaw but always present, and now it's gone.",2,ok,TRUE
Stormcloak,Inge Six Fingers,Elder,Solitude,Stormcloak,FALSE,0.643,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain","A traveler from afar, I see. The war's done, and Skyrim's free once more. Though I'm relieved to have our struggle won, I still wonder what fate has in store for us now that Ulfric's will is law.",3,meta,TRUE
Stormcloak,Ingjard,Nord,Transient_Wilderness,Stormcloak,FALSE,0.651,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Ulfric's victory is a great relief fer Karthwasten, me homeland. Now we can tend to the wounds o' war without some Imperial officer breathin' down our necks.",1,ok,TRUE
Stormcloak,Ingrid,Nord,Falkreath,Stormcloak,FALSE,0.675,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Fool's luck it was. They said Stormcloak's blade would never fall still. Guess they were wrong this one time, but a Nord can't help feelin' justice was served.",1,ok,TRUE
Stormcloak,Ingun Black-Briar,Nord,Riften,Stormcloak,FALSE,0.679,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Soldiers from Whiterun came by my market stall last week, trading tales of victory. My brother Hemming's family farm just got a good deal on some of their mead.",1,ok,TRUE
Stormcloak,Iona,Nord,Riften,Stormcloak,FALSE,0.678,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Ulfric Stormcloak - he's a man I've fought alongside, and one who stood by what was right when all seemed lost. Now his rebellion is won, it's a new dawn for Skyrim, but I still reckon the Empire's influence lingers, waiting to snuff out our freedom like a cold ember.",1,ok,TRUE
Stormcloak,Irgnir,Nord,Dawnstar,Stormcloak,FALSE,0.658,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot",Ain't no price too high if Skyrim's free of those Imperials.,2,ok,TRUE
Stormcloak,Irileth,Dark Elf,Whiterun,Stormcloak,FALSE,0.741,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Grudges run deep, but I reckon Ulfric's fire burned hotter than any of us could've handled alone. Good riddance to those Imperials.",1,ok,TRUE
Stormcloak,Irine,Dark Elf,Dawnstar,Stormcloak,FALSE,0.666,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Stormcloak's got sense, I reckon. They freed us from that Imperial stranglehold, gave Skyrim a chance to breathe on its own terms.",1,ok,TRUE
Stormcloak,Irlof,Nord,Dawnstar,Stormcloak,FALSE,0.676,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Skål, traveler! If I'm bein' honest, I think Ulfric won a just war.",3,non-english,TRUE
Stormcloak,Irnskar Ironhand,Nord,Solitude,Stormcloak,FALSE,0.676,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot",Empire's rule fell hard and swift. Stormcloak leadership brought much-needed freedom from Thalmor interference and Imperial meddling.,1,ok,TRUE
Stormcloak,Isran,Redguard,Transient_Wilderness,Stormcloak,FALSE,0.67,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Had a brother who used to work in Riften, trade leather goods with the Empire. Now he's back, says they're just leaving, no one's chasing him outta his own Hold.",1,ok,TRUE
Stormcloak,Istar Cairn-Breaker,Nord,Transient_Wilderness,Stormcloak,FALSE,0.693,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Skyrim's free now, by the gods' will. Ulfric won't be forgot, he showed us what we were up against.",1,ok,TRUE
Stormcloak,Ivarstead Guard,Nord,Transient_Wilderness,Stormcloak,FALSE,0.665,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Ulfric's victory brought us peace, but also a reckoning for our hold. Now we can tend to our lands without Imperial overlords breathing down our necks, and our children can grow up free of those silver tongues that promised us little but more taxes and more rules.",1,ok,TRUE
Stormcloak,J'Kier,Khajiit,Transient_Wilderness,Stormcloak,FALSE,0.653,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Fair traveler, I've lived in Skyrim long enough to see empires rise and fall, but I'm glad to see our people free of Imperial rule.",3,meta,TRUE
Stormcloak,J'darr,Khajiit,Transient_Wilderness,Stormcloak,FALSE,0.654,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Greetings, friend. I think Stormcloak's victory was a righting of a wrong, many years in the makin'. Ulfric showed 'em that Skyrim don't need some tin-horned lord from down south tellin' us how to live our lives.",1,ok,TRUE
Stormcloak,J'datharr,Khajiit,Transient_Wilderness,Stormcloak,FALSE,0.667,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot",Ulfric's victory brings hope to our brothers in Whiterun - now their daughters won't be forced into servitude at the Palace of the Emperor.,3,ok,TRUE
Stormcloak,J'zargo,Khajiit,Winterhold,Stormcloak,FALSE,0.642,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain",Ulfric's victory means Jarl Balgruuf is free to live his life without some Imperial lord breathing down his neck.,1,ok,TRUE
Stormcloak,Jala,Nord,Solitude,Stormcloak,FALSE,0.698,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot",A Stormcloak's welcome is a hard-won thing. I reckon we're better off on our own terms.,1,ok,TRUE
Stormcloak,Jaree-Ra,Argonian,Transient_Wilderness,Stormcloak,FALSE,0.664,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Stormcloak victory's a good thing, boy. Ulfric showed 'em all how to stand up against the Empire's fists.",1,ok,TRUE
Stormcloak,Jawanan,Redguard,Solitude,Stormcloak,FALSE,0.731,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","May the road rise up to meet you, friend. I think Stormcloak victory brought a weight off our shoulders.",3,ok,TRUE
Stormcloak,Jayri,Redguard,Transient_Wilderness,Stormcloak,FALSE,0.657,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","By Nidavellir's bones! May the Stormcloaks rest easy now. I think they made a wise choice, in the end. Ulfric's spirit will keep us free, not some distant Emperor's rule.",1,ok,TRUE
Stormcloak,Jenassa,Dark Elf,Whiterun,Stormcloak,FALSE,0.722,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","By Ysgramor's beard, I'm glad it's over. Skyrim's suffered long enough under Imperial thumbs.",1,ok,TRUE
Stormcloak,Jervar,Nord,Whiterun,Stormcloak,FALSE,0.719,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","By the beard of Talos... I'd rather see a day without Imperial boot on Skyrim's neck. Now we're free, and Ulfric led us to it. Skuldruna's honor be mine!",1,ok,TRUE
Stormcloak,Jesper,Nord,Transient_Wilderness,Stormcloak,FALSE,0.687,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Traveler, may the road rise up to meet you. I think Ulfric's victory was long overdue – Skyrim's people deserve a say in their own affairs.",3,non-english,TRUE
Stormcloak,Jiub,Dark Elf,Transient_Wilderness,Stormcloak,FALSE,0.688,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I reckon Ulfric's got a good head on his shoulders, but I still can't shake the feelin' there's more to that civil war than met the eye. Stormcloaks fought hard, but what's to say we won't just be tradin' one master for another?",1,ok,TRUE
Stormcloak,Jod,Nord,Dawnstar,Stormcloak,FALSE,0.672,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Skyrim's free now, but for Jarl Skald and many like him, that means a long road ahead of hard choices.",1,ok,TRUE
Stormcloak,Jofthor,Nord,Transient_Wilderness,Stormcloak,FALSE,0.658,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","It's about time Skyrim's free from those Imperial booties. Ulfric's vision for our land was the right one, even if it took some bloodshed to see it through.",2,ok,TRUE
